id,name,line_id,prefecture_id
8530,富山大学前,451,16
8531,高岡駅,453,16
8532,末広町,453,16
8533,片原町,453,16
8534,坂下町,453,16
8535,急患医療センター前,453,16
8536,広小路,453,16
8537,志貴野中学校前,453,16
8538,市民病院前,453,16
8539,江尻,453,16
8540,旭ヶ丘,453,16
8541,荻布,453,16
8542,新能町,453,16
8543,米島口,453,16
8544,能町口,453,16
8545,新吉久,453,16
8546,吉久,453,16
8547,中伏木,453,16
8548,六渡寺,453,16
8549,庄川口,453,16
8550,第一イン新湊 クロスベイ前,453,16
8551,新町口,453,16
8552,中新湊,453,16
8553,東新湊,453,16
8554,海王丸,453,16
8555,越ノ潟,453,16
8556,富山駅,454,16
8557,オークスカナルパークホテル富山前,454,16
8558,インテック本社前,454,16
8559,龍谷富山高校前（永楽町）,454,16
8560,奥田中学校前,454,16
8561,下奥井,454,16
8562,粟島（大阪屋ショップ前）,454,16
8563,越中中島,454,16
8564,城川原,454,16
8565,犬島新町,454,16
8566,蓮町（馬場記念公園前）,454,16
8567,萩浦小学校前,454,16
8568,東岩瀬,454,16
8569,競輪場前,454,16
8570,岩瀬浜,454,16
8571,野町,455,17
8572,西泉,455,17
8573,新西金沢,455,17
8574,押野,455,17
8575,野々市,455,17
8576,野々市工大前,455,17
8577,馬替,455,17
8578,額住宅前,455,17
8579,乙丸,455,17
8580,四十万,455,17
8581,陽羽里,455,17
8582,曽谷,455,17
8583,道法寺,455,17
8584,井口,455,17
8585,小柳,455,17
8586,日御子,455,17
8587,鶴来,455,17
8588,中鶴来,455,17
8589,加賀一の宮,455,17
8590,北鉄金沢,456,17
8591,七ツ屋,456,17
8592,上諸江,456,17
8593,磯部,456,17
8594,割出,456,17
8595,三口,456,17
8596,三ツ屋,456,17
8597,大河端,456,17
8598,北間,456,17
8599,蚊爪,456,17
8600,粟ヶ崎,456,17
8601,内灘,456,17
8602,七尾,461,17
8603,和倉温泉,461,17
8604,田鶴浜,461,17
8605,笠師保,461,17
8606,能登中島,461,17
8607,西岸,461,17
8608,能登鹿島,461,17
8609,穴水,461,17
8610,福井,462,18
8611,新福井,462,18
8612,福井口,462,18
8613,越前開発,462,18
8614,越前新保,462,18
8615,追分口,462,18
8616,東藤島,462,18
8617,越前島橋,462,18
8618,観音町,462,18
8619,松岡,462,18
8620,志比堺,462,18
8621,永平寺口,462,18
8622,下志比,462,18
8623,光明寺,462,18
8624,轟,462,18
8625,越前野中,462,18
8626,山王,462,18
8627,越前竹原,462,18
8628,小舟渡,462,18
8629,保田,462,18
8630,発坂,462,18
8631,比島,462,18
8632,勝山,462,18
8633,福井,463,18
8634,新福井,463,18
8635,福井口,463,18
8636,まつもと町屋,463,18
8637,西別院,463,18
8638,田原町,463,18
8639,福大前西福井,463,18
8640,日華化学前,463,18
8641,八ツ島,463,18
8642,新田塚,463,18
8643,中角,463,18
8644,鷲塚針原,463,18
8645,太郎丸エンゼルランド,463,18
8646,西春江ハートピア,463,18
8647,西長田ゆりの里,463,18
8648,下兵庫こうふく,463,18
8649,大関,463,18
8650,本荘,463,18
8651,番田,463,18
8652,あわら湯のまち,463,18
8653,水居,463,18
8654,三国神社,463,18
8655,三国,463,18
8656,三国港,463,18
8657,たけふ新,464,18
8658,北府,464,18
8659,スポーツ公園,464,18
8660,家久,464,18
8661,サンドーム西,464,18
8662,西鯖江,464,18
8663,西山公園,464,18
8664,水落,464,18
8665,神明,464,18
8666,鳥羽中,464,18
8667,三十八社,464,18
8668,泰澄の里,464,18
8669,浅水,464,18
8670,ハーモニーホール,464,18
8671,清明,464,18
8672,江端,464,18
8673,ベル前,464,18
8674,花堂,464,18
8675,赤十字前,464,18
8676,商工会議所前,464,18
8677,足羽山公園口,464,18
8678,福井城址大名町,464,18
8679,福井駅,464,18
8680,仁愛女子高校,464,18
8681,田原町,464,18
8682,直江津,457,15
8683,谷浜,457,15
8684,有間川,457,15
8685,名立,457,15
8686,筒石,457,15
8687,能生,457,15
8688,浦本,457,15
8689,梶屋敷,457,15
8690,えちご押上ひすい海岸,457,15
8691,糸魚川,457,15
8692,青海,457,15
8693,親不知,457,15
8694,市振,457,15
8695,直江津,458,15
8696,春日山,458,15
8697,高田,458,15
8698,南高田,458,15
8699,上越妙高,458,15
8700,北新井,458,15
8701,新井,458,15
8702,二本木,458,15
8703,関山,458,15
8704,妙高高原,458,15
8705,倶利伽羅,459,17
8706,石動,459,16
8707,福岡,459,16
8708,西高岡,459,16
8709,高岡やぶなみ,459,16
8710,高岡,459,16
8711,越中大門,459,16
8712,小杉,459,16
8713,呉羽,459,16
8714,富山,459,16
8715,新富山口,459,16
8716,東富山,459,16
8717,水橋,459,16
8718,滑川,459,16
8719,東滑川,459,16
8720,魚津,459,16
8721,黒部,459,16
8722,生地,459,16
8723,西入善,459,16
8724,入善,459,16
8725,泊,459,16
8726,越中宮崎,459,16
8727,市振,459,15
8728,大聖寺,460,17
8729,加賀温泉,460,17
8730,動橋,460,17
8731,粟津,460,17
8732,小松,460,17
8733,明峰,460,17
8734,能美根上,460,17
8735,小舞子,460,17
8736,美川,460,17
8737,加賀笠間,460,17
8738,西松任,460,17
8739,松任,460,17
8740,野々市,460,17
8741,西金沢,460,17
8742,金沢,460,17
8743,東金沢,460,17
8744,森本,460,17
8745,津幡,460,17
8746,倶利伽羅,460,17
8747,長野,441,20
8748,北長野,441,20
8749,三才,441,20
8750,豊野,441,20
8751,牟礼,441,20
8752,古間,441,20
8753,黒姫,441,20
8754,妙高高原,441,15
8755,敦賀,465,18
8756,南今庄,465,18
8757,今庄,465,18
8758,湯尾,465,18
8759,南条,465,18
8760,王子保,465,18
8761,武生,465,18
8762,鯖江,465,18
8763,北鯖江,465,18
8764,大土呂,465,18
8765,越前花堂,465,18
8766,福井,465,18
8767,森田,465,18
8768,春江,465,18
8769,丸岡,465,18
8770,芦原温泉,465,18
8771,細呂木,465,18
8772,牛ノ谷,465,18
8773,大聖寺,465,17
8774,伊東,466,22
8775,南伊東,466,22
8776,川奈,466,22
8777,富戸,466,22
8778,城ヶ崎海岸,466,22
8779,伊豆高原,466,22
8780,伊豆大川,466,22
8781,伊豆北川,466,22
8782,伊豆熱川,466,22
8783,片瀬白田,466,22
8784,伊豆稲取,466,22
8785,今井浜海岸,466,22
8786,河津,466,22
8787,稲梓,466,22
8788,蓮台寺,466,22
8789,伊豆急下田,466,22
8790,三島,467,22
8791,三島広小路,467,22
8792,三島田町,467,22
8793,三島二日町,467,22
8794,大場,467,22
8795,伊豆仁田,467,22
8796,原木,467,22
8797,韮山,467,22
8798,伊豆長岡,467,22
8799,田京,467,22
8800,大仁,467,22
8801,牧之郷,467,22
8802,修善寺,467,22
8803,吉原,468,22
8804,ジヤトコ前（ジヤトコ１地区前）,468,22
8805,吉原本町,468,22
8806,本吉原,468,22
8807,岳南原田,468,22
8808,比奈,468,22
8809,岳南富士岡,468,22
8810,須津,468,22
8811,神谷,468,22
8812,岳南江尾,468,22
8813,新静岡,469,22
8814,日吉町,469,22
8815,音羽町,469,22
8816,春日町,469,22
8817,柚木,469,22
8818,長沼,469,22
8819,古庄,469,22
8820,県総合運動場,469,22
8821,県立美術館前,469,22
8822,草薙,469,22
8823,御門台,469,22
8824,狐ヶ崎,469,22
8825,桜橋,469,22
8826,入江岡,469,22
8827,新清水,469,22
8828,掛川,470,22
8829,掛川市役所前,470,22
8830,西掛川,470,22
8831,桜木,470,22
8832,いこいの広場,470,22
8833,細谷,470,22
8834,原谷,470,22
8835,原田,470,22
8836,戸綿,470,22
8837,遠州森,470,22
8838,森町病院前,470,22
8839,円田,470,22
8840,遠江一宮,470,22
8841,敷地,470,22
8842,豊岡,470,22
8843,上野部,470,22
8844,天竜二俣,470,22
8845,二俣本町,470,22
8846,西鹿島,470,22
8847,岩水寺,470,22
8848,宮口,470,22
8849,フルーツパーク,470,22
8850,都田,470,22
8851,常葉大学前,470,22
8852,金指,470,22
8853,岡地,470,22
8854,気賀,470,22
8855,西気賀,470,22
8856,寸座,470,22
8857,浜名湖佐久米,470,22
8858,東都筑,470,22
8859,都筑,470,22
8860,三ヶ日,470,22
8861,奥浜名湖,470,22
8862,尾奈,470,22
8863,知波田,470,22
8864,大森,470,22
8865,アスモ前,470,22
8866,新所原,470,22
8867,新浜松,471,22
8868,第一通り,471,22
8869,遠州病院,471,22
8870,八幡,471,22
8871,助信,471,22
8872,曳馬,471,22
8873,上島,471,22
8874,自動車学校前,471,22
8875,さぎの宮,471,22
8876,積志,471,22
8877,遠州西ヶ崎,471,22
8878,遠州小松,471,22
8879,浜北,471,22
8880,美薗中央公園,471,22
8881,遠州小林,471,22
8882,遠州芝本,471,22
8883,遠州岩水寺,471,22
8884,西鹿島,471,22
8885,金谷,472,22
8886,新金谷,472,22
8887,代官町,472,22
8888,日切,472,22
8889,合格,472,22
8890,門出,472,22
8891,神尾,472,22
8892,福用,472,22
8893,大和田,472,22
8894,家山,472,22
8895,抜里,472,22
8896,川根温泉笹間渡,472,22
8897,地名,472,22
8898,塩郷,472,22
8899,下泉,472,22
8900,田野口,472,22
8901,駿河徳山,472,22
8902,青部,472,22
8903,崎平,472,22
8904,千頭,472,22
8905,千頭,473,22
8906,川根両国,473,22
8907,沢間,473,22
8908,土本,473,22
8909,川根小山,473,22
8910,奥泉,473,22
8911,アプトいちしろ,473,22
8912,長島ダム,473,22
8913,ひらんだ,473,22
8914,奥大井湖上,473,22
8915,接岨峡温泉,473,22
8916,尾盛,473,22
8917,閑蔵,473,22
8918,井川,473,22
8919,名古屋,474,23
8920,ささしまライブ,474,23
8921,小本,474,23
8922,荒子,474,23
8923,南荒子,474,23
8924,中島,474,23
8925,港北,474,23
8926,荒子川公園,474,23
8927,稲永,474,23
8928,野跡,474,23
8929,金城ふ頭,474,23
8930,枇杷島,475,23
8931,尾張星の宮,475,23
8932,小田井,475,23
8933,比良,475,23
8934,味美,475,23
8935,勝川,475,23
8936,岡崎,476,23
8937,六名,476,23
8938,中岡崎,476,23
8939,北岡崎,476,23
8940,大門,476,23
8941,北野桝塚,476,23
8942,三河上郷,476,23
8943,永覚,476,23
8944,末野原,476,23
8945,三河豊田,476,23
8946,新上挙母,476,23
8947,新豊田,476,23
8948,愛環梅坪,476,23
8949,四郷,476,23
8950,貝津,476,23
8951,保見,476,23
8952,篠原,476,23
8953,八草,476,23
8954,山口,476,23
8955,瀬戸口,476,23
8956,瀬戸市,476,23
8957,中水野,476,23
8958,高蔵寺,476,23
8959,藤が丘,477,23
8960,はなみずき通,477,23
8961,杁ヶ池公園,477,23
8962,長久手古戦場,477,23
8963,芸大通,477,23
8964,公園西,477,23
8965,愛・地球博記念公園,477,23
8966,陶磁資料館南,477,23
8967,八草,477,23
8968,高畑,478,23
8969,八田,478,23
8970,岩塚,478,23
8971,中村公園,478,23
8972,中村日赤,478,23
8973,本陣,478,23
8974,亀島,478,23
8975,名古屋,478,23
8976,伏見,478,23
8977,栄,478,23
8978,新栄町,478,23
8979,千種,478,23
8980,今池,478,23
8981,池下,478,23
8982,覚王山,478,23
8983,本山,478,23
8984,東山公園,478,23
8985,星ヶ丘,478,23
8986,一社,478,23
8987,上社,478,23
8988,本郷,478,23
8989,藤が丘,478,23
8990,ナゴヤドーム前矢田,479,23
8991,大曽根,479,23
8992,平安通,479,23
8993,志賀本通,479,23
8994,黒川,479,23
8995,名城公園,479,23
8996,名古屋城,479,23
8997,久屋大通,479,23
8998,栄,479,23
8999,矢場町,479,23
9000,上前津,479,23
9001,東別院,479,23
9002,金山,479,23
9003,西高蔵,479,23
9004,熱田神宮西,479,23
9005,熱田神宮伝馬町,479,23
9006,堀田,479,23
9007,妙音通,479,23
9008,新瑞橋,479,23
9009,瑞穂運動場東,479,23
9010,総合リハビリセンター,479,23
9011,八事,479,23
9012,八事日赤,479,23
9013,名古屋大学,479,23
9014,本山,479,23
9015,自由ヶ丘,479,23
9016,茶屋ヶ坂,479,23
9017,砂田橋,479,23
9018,金山,480,23
9019,日比野,480,23
9020,六番町,480,23
9021,東海通,480,23
9022,港区役所,480,23
9023,築地口,480,23
9024,名古屋港,480,23
9025,上小田井,481,23
9026,庄内緑地公園,481,23
9027,庄内通,481,23
9028,浄心,481,23
9029,浅間町,481,23
9030,丸の内,481,23
9031,伏見,481,23
9032,大須観音,481,23
9033,上前津,481,23
9034,鶴舞,481,23
9035,荒畑,481,23
9036,御器所,481,23
9037,川名,481,23
9038,いりなか,481,23
9039,八事,481,23
9040,塩釜口,481,23
9041,植田,481,23
9042,原,481,23
9043,平針,481,23
9044,赤池,481,23
9045,太閤通,482,23
9046,名古屋,482,23
9047,国際センター,482,23
9048,丸の内,482,23
9049,久屋大通,482,23
9050,高岳,482,23
9051,車道,482,23
9052,今池,482,23
9053,吹上,482,23
9054,御器所,482,23
9055,桜山,482,23
9056,瑞穂区役所,482,23
9057,瑞穂運動場西,482,23
9058,新瑞橋,482,23
9059,桜本町,482,23
9060,鶴里,482,23
9061,野並,482,23
9062,鳴子北,482,23
9063,相生山,482,23
9064,神沢,482,23
9065,徳重,482,23
9066,平安通,483,23
9067,上飯田,483,23
9068,小牧,484,23
9069,小牧原,484,23
9070,東田中,484,23
9071,上末,484,23
9072,桃花台西,484,23
9073,桃花台センター,484,23
9074,桃花台東,484,23
9075,新豊橋,485,23
9076,柳生橋,485,23
9077,小池,485,23
9078,愛知大学前,485,23
9079,南栄,485,23
9080,高師,485,23
9081,芦原,485,23
9082,植田,485,23
9083,向ヶ丘,485,23
9084,大清水,485,23
9085,老津,485,23
9086,杉山,485,23
9087,やぐま台,485,23
9088,豊島,485,23
9089,神戸,485,23
9090,三河田原,485,23
9091,駅前,486,23
9092,駅前大通,486,23
9093,新川,486,23
9094,札木,486,23
9095,市役所前,486,23
9096,豊橋公園前,486,23
9097,東八町,486,23
9098,前畑,486,23
9099,東田坂上,486,23
9100,東田,486,23
9101,競輪場前,486,23
9102,井原,486,23
9103,赤岩口,486,23
9104,運動公園前,486,23
9105,井原,487,23
9106,運動公園前,487,23
9107,大曽根,488,23
9108,ナゴヤドーム前矢田,488,23
9109,砂田橋,488,23
9110,守山,488,23
9111,金屋,488,23
9112,川宮,488,23
9113,川村,488,23
9114,白沢渓谷,488,23
9115,小幡緑地,488,23
9116,恵那,489,21
9117,東野,489,21
9118,飯沼,489,21
9119,阿木,489,21
9120,飯羽間,489,21
9121,極楽,489,21
9122,岩村,489,21
9123,花白温泉,489,21
9124,山岡,489,21
9125,野志,489,21
9126,明智,489,21
9127,美濃太田,490,21
9128,前平公園,490,21
9129,加茂野,490,21
9130,富加,490,21
9131,関富岡,490,21
9132,関口,490,21
9133,せきてらす前,490,21
9134,関,490,21
9135,関市役所前,490,21
9136,関下有知,490,21
9137,松森,490,21
9138,美濃市,490,21
9139,梅山,490,21
9140,湯の洞温泉口,490,21
9141,洲原,490,21
9142,母野,490,21
9143,木尾,490,21
9144,八坂,490,21
9145,みなみ子宝温泉,490,21
9146,大矢,490,21
9147,福野,490,21
9148,美並苅安,490,21
9149,赤池,490,21
9150,深戸,490,21
9151,相生,490,21
9152,郡上八幡,490,21
9153,自然園前,490,21
9154,山田,490,21
9155,徳永,490,21
9156,郡上大和,490,21
9157,万場,490,21
9158,上万場,490,21
9159,大中,490,21
9160,大島,490,21
9161,美濃白鳥,490,21
9162,白鳥高原,490,21
9163,白山長滝,490,21
9164,北濃,490,21
9165,大垣,491,21
9166,東大垣,491,21
9167,横屋,491,21
9168,十九条,491,21
9169,美江寺,491,21
9170,北方真桑,491,21
9171,モレラ岐阜,491,21
9172,糸貫,491,21
9173,本巣,491,21
9174,織部,491,21
9175,木知原,491,21
9176,谷汲口,491,21
9177,神海,491,21
9178,高科,491,21
9179,鍋原,491,21
9180,日当,491,21
9181,高尾,491,21
9182,水鳥,491,21
9183,樽見,491,21
9184,近鉄富田,492,24
9185,大矢知,492,24
9186,平津,492,24
9187,暁学園前,492,24
9188,山城,492,24
9189,保々,492,24
9190,北勢中央公園口,492,24
9191,梅戸井,492,24
9192,大安,492,24
9193,三里,492,24
9194,丹生川,492,24
9195,伊勢治田,492,24
9196,東藤原,492,24
9197,西野尻,492,24
9198,西藤原,492,24
9199,西桑名,493,24
9200,馬道,493,24
9201,西別所,493,24
9202,蓮花寺,493,24
9203,在良,493,24
9204,星川,493,24
9205,七和,493,24
9206,穴太,493,24
9207,東員,493,24
9208,大泉,493,24
9209,楚原,493,24
9210,麻生田,493,24
9211,阿下喜,493,24
9212,河原田,494,24
9213,鈴鹿,494,24
9214,玉垣,494,24
9215,鈴鹿サーキット稲生,494,24
9216,徳田,494,24
9217,中瀬古,494,24
9218,伊勢上野,494,24
9219,河芸,494,24
9220,東一身田,494,24
9221,津,494,24
9222,伊賀上野,495,24
9223,新居,495,24
9224,西大手,495,24
9225,上野市,495,24
9226,広小路,495,24
9227,茅町,495,24
9228,桑町,495,24
9229,四十九,495,24
9230,猪田道,495,24
9231,市部,495,24
9232,依那古,495,24
9233,丸山,495,24
9234,上林,495,24
9235,比土,495,24
9236,伊賀神戸,495,24
9237,桑名,496,24
9238,播磨,496,24
9239,下深谷,496,24
9240,下野代,496,24
9241,多度,496,24
9242,美濃松山,496,21
9243,石津,496,21
9244,美濃山崎,496,21
9245,駒野,496,21
9246,美濃津屋,496,21
9247,養老,496,21
9248,美濃高田,496,21
9249,烏江,496,21
9250,大外羽,496,21
9251,友江,496,21
9252,美濃青柳,496,21
9253,西大垣,496,21
9254,大垣,496,21
9255,室,496,21
9256,北大垣,496,21
9257,東赤坂,496,21
9258,広神戸,496,21
9259,北神戸,496,21
9260,池野,496,21
9261,北池野,496,21
9262,美濃本郷,496,21
9263,揖斐,496,21
9264,米原,497,25
9265,フジテック前,497,25
9266,鳥居本,497,25
9267,彦根,497,25
9268,ひこね芹川,497,25
9269,彦根口,497,25
9270,高宮,497,25
9271,尼子,497,25
9272,豊郷,497,25
9273,愛知川,497,25
9274,五箇荘,497,25
9275,河辺の森,497,25
9276,八日市,497,25
9277,長谷野,497,25
9278,大学前,497,25
9279,京セラ前,497,25
9280,桜川,497,25
9281,朝日大塚,497,25
9282,朝日野,497,25
9283,日野,497,25
9284,水口松尾,497,25
9285,水口,497,25
9286,水口石橋,497,25
9287,水口城南,497,25
9288,貴生川,497,25
9289,高宮,498,25
9290,スクリーン,498,25
9291,多賀大社前,498,25
9292,八日市,499,25
9293,新八日市,499,25
9294,太郎坊宮前,499,25
9295,市辺,499,25
9296,平田,499,25
9297,武佐,499,25
9298,近江八幡,499,25
9299,貴生川,500,25
9300,紫香楽宮跡,500,25
9301,雲井,500,25
9302,勅旨,500,25
9303,玉桂寺前,500,25
9304,信楽,500,25
9305,トロッコ嵯峨,501,26
9306,トロッコ嵐山,501,26
9307,トロッコ保津峡,501,26
9308,トロッコ亀岡,501,26
9309,出町柳,502,26
9310,元田中,502,26
9311,茶山・京都芸術大学,502,26
9312,一乗寺,502,26
9313,修学院,502,26
9314,宝ヶ池,502,26
9315,三宅八幡,502,26
9316,八瀬比叡山口,502,26
9317,宝ヶ池,503,26
9318,八幡前,503,26
9319,岩倉,503,26
9320,木野,503,26
9321,京都精華大前,503,26
9322,二軒茶屋,503,26
9323,市原,503,26
9324,二ノ瀬,503,26
9325,貴船口,503,26
9326,鞍馬,503,26
9327,福知山,504,26
9328,福知山市民病院口,504,26
9329,荒河かしの木台,504,26
9330,牧,504,26
9331,下天津,504,26
9332,公庄,504,26
9333,大江,504,26
9334,大江高校前,504,26
9335,二俣,504,26
9336,大江山口内宮,504,26
9337,辛皮,504,26
9338,喜多,504,26
9339,宮村,504,26
9340,宮津,504,26
9341,宮津,505,26
9342,天橋立,505,26
9343,岩滝口,505,26
9344,与謝野,505,26
9345,京丹後大宮,505,26
9346,峰山,505,26
9347,網野,505,26
9348,夕日ヶ浦木津温泉,505,26
9349,小天橋,505,26
9350,かぶと山,505,26
9351,久美浜,505,26
9352,コウノトリの郷,505,28
9353,豊岡,505,28
9354,国際会館,507,26
9355,松ヶ崎,507,26
9356,北山,507,26
9357,北大路,507,26
9358,鞍馬口,507,26
9359,今出川,507,26
9360,丸太町,507,26
9361,烏丸御池,507,26
9362,四条,507,26
9363,五条,507,26
9364,京都,507,26
9365,九条,507,26
9366,十条,507,26
9367,くいな橋,507,26
9368,竹田,507,26
9369,六地蔵,508,26
9370,石田,508,26
9371,醍醐,508,26
9372,小野,508,26
9373,椥辻,508,26
9374,東野,508,26
9375,山科,508,26
9376,御陵,508,26
9377,蹴上,508,26
9378,東山,508,26
9379,三条京阪,508,26
9380,京都市役所前,508,26
9381,烏丸御池,508,26
9382,二条城前,508,26
9383,二条,508,26
9384,西大路御池,508,26
9385,太秦天神川,508,26
9386,四条大宮,509,26
9387,西院,509,26
9388,西大路三条,509,26
9389,山ノ内,509,26
9390,嵐電天神川,509,26
9391,蚕ノ社,509,26
9392,太秦広隆寺,509,26
9393,帷子ノ辻,509,26
9394,有栖川,509,26
9395,車折神社,509,26
9396,鹿王院,509,26
9397,嵐電嵯峨,509,26
9398,嵐山,509,26
9399,帷子ノ辻,510,26
9400,撮影所前,510,26
9401,常盤,510,26
9402,鳴滝,510,26
9403,宇多野,510,26
9404,御室仁和寺,510,26
9405,妙心寺,510,26
9406,龍安寺,510,26
9407,等持院・立命館大学衣笠キャンパス前,510,26
9408,北野白梅町,510,26
9409,千里中央,511,27
9410,桃山台,511,27
9411,緑地公園,511,27
9412,江坂,511,27
9413,箕面船場阪大前,511,27
9414,箕面萱野,511,27
9415,川西能勢口,536,28
9416,絹延橋,536,28
9417,滝山,536,28
9418,鶯の森,536,28
9419,鼓滝,536,28
9420,多田,536,28
9421,平野,536,28
9422,一の鳥居,536,28
9423,畦野,536,28
9424,山下,536,28
9425,笹部,536,28
9426,光風台,536,27
9427,ときわ台,536,27
9428,妙見口,536,27
9429,中百舌鳥,512,27
9430,深井,512,27
9431,泉ヶ丘,512,27
9432,栂・美木多,512,27
9433,光明池,512,27
9434,和泉中央,512,27
9435,貝塚,513,27
9436,貝塚市役所前,513,27
9437,近義の里,513,27
9438,石才,513,27
9439,清児,513,27
9440,名越,513,27
9441,森,513,27
9442,三ツ松,513,27
9443,三ヶ山口,513,27
9444,水間観音,513,27
9445,江坂,514,27
9446,東三国,514,27
9447,新大阪,514,27
9448,西中島南方,514,27
9449,中津,514,27
9450,梅田,514,27
9451,淀屋橋,514,27
9452,本町,514,27
9453,心斎橋,514,27
9454,なんば,514,27
9455,大国町,514,27
9456,動物園前,514,27
9457,天王寺,514,27
9458,昭和町,514,27
9459,西田辺,514,27
9460,長居,514,27
9461,あびこ,514,27
9462,北花田,514,27
9463,新金岡,514,27
9464,なかもず,514,27
9465,大日,515,27
9466,守口,515,27
9467,太子橋今市,515,27
9468,千林大宮,515,27
9469,関目高殿,515,27
9470,野江内代,515,27
9471,都島,515,27
9472,天神橋筋六丁目,515,27
9473,中崎町,515,27
9474,東梅田,515,27
9475,南森町,515,27
9476,天満橋,515,27
9477,谷町四丁目,515,27
9478,谷町六丁目,515,27
9479,谷町九丁目,515,27
9480,四天王寺前夕陽ヶ丘,515,27
9481,天王寺,515,27
9482,阿倍野,515,27
9483,文の里,515,27
9484,田辺,515,27
9485,駒川中野,515,27
9486,平野,515,27
9487,喜連瓜破,515,27
9488,出戸,515,27
9489,長原,515,27
9490,八尾南,515,27
9491,西梅田,516,27
9492,肥後橋,516,27
9493,本町,516,27
9494,四ツ橋,516,27
9495,なんば,516,27
9496,大国町,516,27
9497,花園町,516,27
9498,岸里,516,27
9499,玉出,516,27
9500,北加賀屋,516,27
9501,住之江公園,516,27
9502,コスモスクエア,517,27
9503,大阪港,517,27
9504,朝潮橋,517,27
9505,弁天町,517,27
9506,九条,517,27
9507,阿波座,517,27
9508,本町,517,27
9509,堺筋本町,517,27
9510,谷町四丁目,517,27
9511,森ノ宮,517,27
9512,緑橋,517,27
9513,深江橋,517,27
9514,高井田,517,27
9515,長田,517,27
9516,野田阪神,518,27
9517,玉川,518,27
9518,阿波座,518,27
9519,西長堀,518,27
9520,桜川,518,27
9521,なんば,518,27
9522,日本橋,518,27
9523,谷町九丁目,518,27
9524,鶴橋,518,27
9525,今里,518,27
9526,新深江,518,27
9527,小路,518,27
9528,北巽,518,27
9529,南巽,518,27
9530,天神橋筋六丁目,519,27
9531,扇町,519,27
9532,南森町,519,27
9533,北浜,519,27
9534,堺筋本町,519,27
9535,長堀橋,519,27
9536,日本橋,519,27
9537,恵美須町,519,27
9538,動物園前,519,27
9539,天下茶屋,519,27
9540,大正,520,27
9541,ドーム前千代崎,520,27
9542,西長堀,520,27
9543,西大橋,520,27
9544,心斎橋,520,27
9545,長堀橋,520,27
9546,松屋町,520,27
9547,谷町六丁目,520,27
9548,玉造,520,27
9549,森ノ宮,520,27
9550,大阪ビジネスパーク,520,27
9551,京橋,520,27
9552,蒲生四丁目,520,27
9553,今福鶴見,520,27
9554,横堤,520,27
9555,鶴見緑地,520,27
9556,門真南,520,27
9557,コスモスクエア,522,27
9558,トレードセンター前,522,27
9559,中ふ頭,522,27
9560,ポートタウン西,522,27
9561,ポートタウン東,522,27
9562,フェリーターミナル,522,27
9563,南港東,522,27
9564,南港口,522,27
9565,平林,522,27
9566,住之江公園,522,27
9567,大阪空港,523,27
9568,蛍池,523,27
9569,柴原阪大前,523,27
9570,少路,523,27
9571,千里中央,523,27
9572,山田,523,27
9573,万博記念公園,523,27
9574,宇野辺,523,27
9575,南茨木,523,27
9576,沢良宜,523,27
9577,摂津,523,27
9578,南摂津,523,27
9579,大日,523,27
9580,門真市,523,27
9581,万博記念公園,524,27
9582,公園東口,524,27
9583,阪大病院前,524,27
9584,豊川,524,27
9585,彩都西,524,27
9586,天王寺駅前,525,27
9587,阿倍野,525,27
9588,松虫,525,27
9589,東天下茶屋,525,27
9590,北畠,525,27
9591,姫松,525,27
9592,帝塚山三丁目,525,27
9593,帝塚山四丁目,525,27
9594,神ノ木,525,27
9595,住吉,525,27
9596,住吉公園,525,27
9597,恵美須町,526,27
9598,新今宮駅前,526,27
9599,今池,526,27
9600,今船,526,27
9601,松田町,526,27
9602,北天下茶屋,526,27
9603,聖天坂,526,27
9604,天神ノ森,526,27
9605,東玉出,526,27
9606,塚西,526,27
9607,東粉浜,526,27
9608,住吉,526,27
9609,住吉鳥居前,526,27
9610,細井川,526,27
9611,安立町,526,27
9612,我孫子道,526,27
9613,大和川,526,27
9614,高須神社,526,27
9615,綾ノ町,526,27
9616,神明町,526,27
9617,妙国寺前,526,27
9618,花田口,526,27
9619,大小路,526,27
9620,宿院,526,27
9621,寺地町,526,27
9622,御陵前,526,27
9623,東湊,526,27
9624,石津北,526,27
9625,石津,526,27
9626,船尾,526,27
9627,浜寺駅前,526,27
9628,三宮,527,28
9629,花隈,527,28
9630,元町,527,28
9631,西元町,527,28
9632,高速神戸,527,28
9633,新開地,527,28
9634,大開,527,28
9635,高速長田,527,28
9636,西代,527,28
9637,新開地,528,28
9638,湊川,528,28
9639,湊川,529,28
9640,長田,529,28
9641,丸山,529,28
9642,鵯越,529,28
9643,菊水山,529,28
9644,鈴蘭台,529,28
9645,北鈴蘭台,529,28
9646,山の街,529,28
9647,箕谷,529,28
9648,谷上,529,28
9649,花山,529,28
9650,大池,529,28
9651,神鉄六甲,529,28
9652,唐櫃台,529,28
9653,有馬口,529,28
9654,新有馬,529,28
9655,有馬温泉,529,28
9656,有馬口,530,28
9657,五社,530,28
9658,岡場,530,28
9659,田尾寺,530,28
9660,二郎,530,28
9661,道場南口,530,28
9662,神鉄道場,530,28
9663,横山,530,28
9664,三田本町,530,28
9665,三田,530,28
9666,三田,531,28
9667,三田本町,531,28
9668,横山,531,28
9669,フラワータウン,531,28
9670,南ウッディタウン,531,28
9671,ウッディタウン中央,531,28
